danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.549,0.518,4,-9.39,0,0.257,0.0517,1.21e-06,0.378,0.418,160.07,audio_features,1bDbXMyjaUIooNwFE9wn0N,spotify:track:1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/tracks/1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/audio-analysis/1bDbXMyjaUIooNwFE9wn0N,239360,4
0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,audio_features,3CA9pLiwRIGtUBiMjbZmRw,spotify:track:3CA9pLiwRIGtUBiMjbZmRw,https://api.spotify.com/v1/tracks/3CA9pLiwRIGtUBiMjbZmRw,https://api.spotify.com/v1/audio-analysis/3CA9pLiwRIGtUBiMjbZmRw,210747,4
0.794,0.653,7,-7.839,1,0.104,0.0489,4.88e-05,0.1,0.397,117.996,audio_features,3BtuIIrQlkujKPuWF2B85z,spotify:track:3BtuIIrQlkujKPuWF2B85z,https://api.spotify.com/v1/tracks/3BtuIIrQlkujKPuWF2B85z,https://api.spotify.com/v1/audio-analysis/3BtuIIrQlkujKPuWF2B85z,263373,4
0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,audio_features,5mCPDVBb16L4XQwDdbRUpz,spotify:track:5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/audio-analysis/5mCPDVBb16L4XQwDdbRUpz,298941,4
0.777,0.414,6,-7.44,0,0.0946,0.00421,2.73e-05,0.0724,0.287,100.002,audio_features,2aSC2xhRxOLiiZZVjhbylH,spotify:track:2aSC2xhRxOLiiZZVjhbylH,https://api.spotify.com/v1/tracks/2aSC2xhRxOLiiZZVjhbylH,https://api.spotify.com/v1/audio-analysis/2aSC2xhRxOLiiZZVjhbylH,227880,4
0.828,0.441,10,-8.562,0,0.0685,0.0757,8.68e-06,0.295,0.533,140.009,audio_features,7aRCf5cLOFN1U7kvtChY1G,spotify:track:7aRCf5cLOFN1U7kvtChY1G,https://api.spotify.com/v1/tracks/7aRCf5cLOFN1U7kvtChY1G,https://api.spotify.com/v1/audio-analysis/7aRCf5cLOFN1U7kvtChY1G,272113,4
0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,audio_features,0TlLq3lA83rQOYtrqBqSct,spotify:track:0TlLq3lA83rQOYtrqBqSct,https://api.spotify.com/v1/tracks/0TlLq3lA83rQOYtrqBqSct,https://api.spotify.com/v1/audio-analysis/0TlLq3lA83rQOYtrqBqSct,238614,4
0.763,0.72,7,-6.383,1,0.0447,0.00961,0,0.165,0.229,129.971,audio_features,2ZL7WZcjuYKi1KUDtp4kCC,spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,https://api.spotify.com/v1/tracks/2ZL7WZcjuYKi1KUDtp4kCC,https://api.spotify.com/v1/audio-analysis/2ZL7WZcjuYKi1KUDtp4kCC,214589,4
0.697,0.235,7,-8.651,1,0.0534,0.62,0.000144,0.107,0.378,99.947,audio_features,7JXZq0JgG2zTrSOAgY8VMC,spotify:track:7JXZq0JgG2zTrSOAgY8VMC,https://api.spotify.com/v1/tracks/7JXZq0JgG2zTrSOAgY8VMC,https://api.spotify.com/v1/audio-analysis/7JXZq0JgG2zTrSOAgY8VMC,320400,4
0.842,0.367,9,-7.273,1,0.643,0.017,0,0.159,0.363,157.996,audio_features,34tz0eDhGuFErIuW3q4mPX,spotify:track:34tz0eDhGuFErIuW3q4mPX,https://api.spotify.com/v1/tracks/34tz0eDhGuFErIuW3q4mPX,https://api.spotify.com/v1/audio-analysis/34tz0eDhGuFErIuW3q4mPX,261544,4
0.739,0.491,1,-9.726,0,0.413,0.626,0,0.126,0.448,94.391,audio_features,0GaBIpyHvytM1UBYmqXu08,spotify:track:0GaBIpyHvytM1UBYmqXu08,https://api.spotify.com/v1/tracks/0GaBIpyHvytM1UBYmqXu08,https://api.spotify.com/v1/audio-analysis/0GaBIpyHvytM1UBYmqXu08,322160,4
0.636,0.566,6,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894,audio_features,6LxSe8YmdPxy095Ux6znaQ,spotify:track:6LxSe8YmdPxy095Ux6znaQ,https://api.spotify.com/v1/tracks/6LxSe8YmdPxy095Ux6znaQ,https://api.spotify.com/v1/audio-analysis/6LxSe8YmdPxy095Ux6znaQ,235987,4
0.864,0.477,10,-5.786,1,0.224,0.201,0,0.182,0.5,86.46,audio_features,5H4mXWKcicuLKDn4Jy0sK7,spotify:track:5H4mXWKcicuLKDn4Jy0sK7,https://api.spotify.com/v1/tracks/5H4mXWKcicuLKDn4Jy0sK7,https://api.spotify.com/v1/audio-analysis/5H4mXWKcicuLKDn4Jy0sK7,192932,4
0.476,0.406,6,-11.144,0,0.0758,0.24,0,0.141,0.12,136.947,audio_features,0sSRLXxknVTQDStgU1NqpY,spotify:track:0sSRLXxknVTQDStgU1NqpY,https://api.spotify.com/v1/tracks/0sSRLXxknVTQDStgU1NqpY,https://api.spotify.com/v1/audio-analysis/0sSRLXxknVTQDStgU1NqpY,399154,4
0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,audio_features,0wwPcA6wtMf6HUMpIRdeP7,spotify:track:0wwPcA6wtMf6HUMpIRdeP7,https://api.spotify.com/v1/tracks/0wwPcA6wtMf6HUMpIRdeP7,https://api.spotify.com/v1/audio-analysis/0wwPcA6wtMf6HUMpIRdeP7,267067,4
0.53,0.884,0,-5.581,0,0.457,0.332,1.98e-06,0.355,0.28,87.194,audio_features,3fpTMuD1u3gJlVI4FadVHs,spotify:track:3fpTMuD1u3gJlVI4FadVHs,https://api.spotify.com/v1/tracks/3fpTMuD1u3gJlVI4FadVHs,https://api.spotify.com/v1/audio-analysis/3fpTMuD1u3gJlVI4FadVHs,319387,4
0.465,0.7,10,-5.163,0,0.0893,0.203,0,0.299,0.276,120.854,audio_features,5Se32hEA9raeboZerywxka,spotify:track:5Se32hEA9raeboZerywxka,https://api.spotify.com/v1/tracks/5Se32hEA9raeboZerywxka,https://api.spotify.com/v1/audio-analysis/5Se32hEA9raeboZerywxka,230709,4
0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,audio_features,6DCZcSspjsKoFjzjrWoCdn,spotify:track:6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/tracks/6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/audio-analysis/6DCZcSspjsKoFjzjrWoCdn,198973,4
0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-06,0.119,0.1,136.006,audio_features,65OVbaJR5O1RmwOQx0875b,spotify:track:65OVbaJR5O1RmwOQx0875b,https://api.spotify.com/v1/tracks/65OVbaJR5O1RmwOQx0875b,https://api.spotify.com/v1/audio-analysis/65OVbaJR5O1RmwOQx0875b,192956,4
0.395,0.922,1,-2.176,1,0.375,0.19,0,0.134,0.558,162.361,audio_features,3QLjDkgLh9AOEHlhQtDuhs,spotify:track:3QLjDkgLh9AOEHlhQtDuhs,https://api.spotify.com/v1/tracks/3QLjDkgLh9AOEHlhQtDuhs,https://api.spotify.com/v1/audio-analysis/3QLjDkgLh9AOEHlhQtDuhs,257690,4
0.421,0.539,11,-5.456,0,0.274,0.779,0,0.111,0.523,89.177,audio_features,4Wjhj0WjkyECccfHVIgaTq,spotify:track:4Wjhj0WjkyECccfHVIgaTq,https://api.spotify.com/v1/tracks/4Wjhj0WjkyECccfHVIgaTq,https://api.spotify.com/v1/audio-analysis/4Wjhj0WjkyECccfHVIgaTq,281519,3
0.529,0.673,0,-4.711,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921,audio_features,3F5CgOj3wFlRv51JsHbxhe,spotify:track:3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/tracks/3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/audio-analysis/3F5CgOj3wFlRv51JsHbxhe,218365,4
0.825,0.373,5,-5.532,0,0.108,0.163,0,0.368,0.12,77.271,audio_features,6Kj17Afjo1OKJYpf5VzCeo,spotify:track:6Kj17Afjo1OKJYpf5VzCeo,https://api.spotify.com/v1/tracks/6Kj17Afjo1OKJYpf5VzCeo,https://api.spotify.com/v1/audio-analysis/6Kj17Afjo1OKJYpf5VzCeo,149078,4
0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,audio_features,2SAqBLGA283SUiwJ3xOUVI,spotify:track:2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/tracks/2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/audio-analysis/2SAqBLGA283SUiwJ3xOUVI,261493,4
0.492,0.26,9,-17.341,0,0.0921,0.646,0.00178,0.0705,0.312,111.519,audio_features,047fCsbO4NdmwCBn8pcUXl,spotify:track:047fCsbO4NdmwCBn8pcUXl,https://api.spotify.com/v1/tracks/047fCsbO4NdmwCBn8pcUXl,https://api.spotify.com/v1/audio-analysis/047fCsbO4NdmwCBn8pcUXl,347227,5
0.766,0.283,8,-10.33,0,0.0846,0.111,0.0172,0.115,0.144,97.04,audio_features,6n3HGiq4v35D6eFOSwqYuo,spotify:track:6n3HGiq4v35D6eFOSwqYuo,https://api.spotify.com/v1/tracks/6n3HGiq4v35D6eFOSwqYuo,https://api.spotify.com/v1/audio-analysis/6n3HGiq4v35D6eFOSwqYuo,219692,4
0.629,0.515,0,-10.358,0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,audio_features,124NFj84ppZ5pAxTuVQYCQ,spotify:track:124NFj84ppZ5pAxTuVQYCQ,https://api.spotify.com/v1/tracks/124NFj84ppZ5pAxTuVQYCQ,https://api.spotify.com/v1/audio-analysis/124NFj84ppZ5pAxTuVQYCQ,277387,4
0.618,0.693,7,-5.943,0,0.45,0.246,0,0.112,0.454,170.982,audio_features,2KvHC9z14GSl4YpkNMX384,spotify:track:2KvHC9z14GSl4YpkNMX384,https://api.spotify.com/v1/tracks/2KvHC9z14GSl4YpkNMX384,https://api.spotify.com/v1/audio-analysis/2KvHC9z14GSl4YpkNMX384,283551,4
0.402,0.514,1,-7.322,0,0.0471,0.106,0,0.181,0.2,120.009,audio_features,3eP13S8D5m2cweMEg3ZDed,spotify:track:3eP13S8D5m2cweMEg3ZDed,https://api.spotify.com/v1/tracks/3eP13S8D5m2cweMEg3ZDed,https://api.spotify.com/v1/audio-analysis/3eP13S8D5m2cweMEg3ZDed,251095,4
0.766,0.442,1,-8.558,1,0.356,0.000107,6.12e-05,0.111,0.39,201.8,audio_features,4Kz4RdRCceaA9VgTqBhBfa,spotify:track:4Kz4RdRCceaA9VgTqBhBfa,https://api.spotify.com/v1/tracks/4Kz4RdRCceaA9VgTqBhBfa,https://api.spotify.com/v1/audio-analysis/4Kz4RdRCceaA9VgTqBhBfa,181573,4
0.666,0.465,1,-8.545,1,0.26,0.0503,0,0.215,0.292,167.937,audio_features,40iJIUlhi6renaREYGeIDS,spotify:track:40iJIUlhi6renaREYGeIDS,https://api.spotify.com/v1/tracks/40iJIUlhi6renaREYGeIDS,https://api.spotify.com/v1/audio-analysis/40iJIUlhi6renaREYGeIDS,291175,4
0.457,0.906,5,-2.278,0,0.342,0.249,0,0.182,0.54,104.02,audio_features,5UsLjwBaTHBX4ektWIr4XX,spotify:track:5UsLjwBaTHBX4ektWIr4XX,https://api.spotify.com/v1/tracks/5UsLjwBaTHBX4ektWIr4XX,https://api.spotify.com/v1/audio-analysis/5UsLjwBaTHBX4ektWIr4XX,357707,5
0.673,0.672,8,-8.577,1,0.224,0.0466,0.000284,0.193,0.14,136.902,audio_features,2YSzYUF3jWqb9YP9VXmpjE,spotify:track:2YSzYUF3jWqb9YP9VXmpjE,https://api.spotify.com/v1/tracks/2YSzYUF3jWqb9YP9VXmpjE,https://api.spotify.com/v1/audio-analysis/2YSzYUF3jWqb9YP9VXmpjE,260111,4
0.527,0.492,1,-9.774,1,0.279,0.0047,0,0.306,0.234,164.005,audio_features,1wFFFzJ5EsKbBWZriAcubN,spotify:track:1wFFFzJ5EsKbBWZriAcubN,https://api.spotify.com/v1/tracks/1wFFFzJ5EsKbBWZriAcubN,https://api.spotify.com/v1/audio-analysis/1wFFFzJ5EsKbBWZriAcubN,456934,4
0.476,0.161,8,-11.665,0,0.0407,0.967,0.0381,0.109,0.0908,119.614,audio_features,1PDP7mLiAMwhfmgIwzhOm2,spotify:track:1PDP7mLiAMwhfmgIwzhOm2,https://api.spotify.com/v1/tracks/1PDP7mLiAMwhfmgIwzhOm2,https://api.spotify.com/v1/audio-analysis/1PDP7mLiAMwhfmgIwzhOm2,133763,4
0.598,0.696,2,-4.789,1,0.112,0.0153,0,0.219,0.209,91.057,audio_features,3eh51r6rFWAlGQRlHx9QnQ,spotify:track:3eh51r6rFWAlGQRlHx9QnQ,https://api.spotify.com/v1/tracks/3eh51r6rFWAlGQRlHx9QnQ,https://api.spotify.com/v1/audio-analysis/3eh51r6rFWAlGQRlHx9QnQ,232774,4
0.458,0.452,9,-9.299,0,0.047,0.342,1.94e-05,0.0703,0.316,86.318,audio_features,3Q4gttWQ6hxqWOa3tHoTNi,spotify:track:3Q4gttWQ6hxqWOa3tHoTNi,https://api.spotify.com/v1/tracks/3Q4gttWQ6hxqWOa3tHoTNi,https://api.spotify.com/v1/audio-analysis/3Q4gttWQ6hxqWOa3tHoTNi,269680,4
0.441,0.403,2,-11.18,0,0.147,0.255,1.27e-05,0.13,0.158,139.92,audio_features,2FbGlEPAjNhWvrVvlentVq,spotify:track:2FbGlEPAjNhWvrVvlentVq,https://api.spotify.com/v1/tracks/2FbGlEPAjNhWvrVvlentVq,https://api.spotify.com/v1/audio-analysis/2FbGlEPAjNhWvrVvlentVq,434960,4
0.747,0.618,4,-6.685,0,0.111,0.061,0,0.377,0.377,122.09,audio_features,2KLwPaRDOB87XOYAT2fgxh,spotify:track:2KLwPaRDOB87XOYAT2fgxh,https://api.spotify.com/v1/tracks/2KLwPaRDOB87XOYAT2fgxh,https://api.spotify.com/v1/audio-analysis/2KLwPaRDOB87XOYAT2fgxh,242027,4
0.735,0.449,10,-7.507,1,0.347,0.629,0,0.113,0.0397,122.947,audio_features,4wVOKKEHUJxHCFFNUWDn0B,spotify:track:4wVOKKEHUJxHCFFNUWDn0B,https://api.spotify.com/v1/tracks/4wVOKKEHUJxHCFFNUWDn0B,https://api.spotify.com/v1/audio-analysis/4wVOKKEHUJxHCFFNUWDn0B,220488,4
0.582,0.677,7,-7.081,1,0.172,0.0312,6.6e-06,0.122,0.205,193.818,audio_features,3cjF2OFRmip8spwZYQRKxP,spotify:track:3cjF2OFRmip8spwZYQRKxP,https://api.spotify.com/v1/tracks/3cjF2OFRmip8spwZYQRKxP,https://api.spotify.com/v1/audio-analysis/3cjF2OFRmip8spwZYQRKxP,240653,4
0.475,0.655,11,-7.342,0,0.33,0.0306,0,0.375,0.245,163.997,audio_features,7aqfrAY2p9BUSiupwk3svU,spotify:track:7aqfrAY2p9BUSiupwk3svU,https://api.spotify.com/v1/tracks/7aqfrAY2p9BUSiupwk3svU,https://api.spotify.com/v1/audio-analysis/7aqfrAY2p9BUSiupwk3svU,247444,4
0.444,0.627,7,-8.744,0,0.252,0.123,0,0.0795,0.359,98.21,audio_features,0m1KYWlT6LhFRBDVq9UNx4,spotify:track:0m1KYWlT6LhFRBDVq9UNx4,https://api.spotify.com/v1/tracks/0m1KYWlT6LhFRBDVq9UNx4,https://api.spotify.com/v1/audio-analysis/0m1KYWlT6LhFRBDVq9UNx4,206627,3
0.849,0.424,5,-9.579,0,0.324,0.0635,0,0.0834,0.153,145.887,audio_features,2BcMwX1MPV6ZHP4tUT9uq6,spotify:track:2BcMwX1MPV6ZHP4tUT9uq6,https://api.spotify.com/v1/tracks/2BcMwX1MPV6ZHP4tUT9uq6,https://api.spotify.com/v1/audio-analysis/2BcMwX1MPV6ZHP4tUT9uq6,242966,4
0.699,0.255,4,-8.647,0,0.0303,0.405,0.00242,0.0985,0.242,132.031,audio_features,3ppVO2tyWRRznNmONvt7Se,spotify:track:3ppVO2tyWRRznNmONvt7Se,https://api.spotify.com/v1/tracks/3ppVO2tyWRRznNmONvt7Se,https://api.spotify.com/v1/audio-analysis/3ppVO2tyWRRznNmONvt7Se,106333,3
0.831,0.502,10,-4.045,0,0.046,0.101,0,0.122,0.101,100.541,audio_features,5ry2OE6R2zPQFDO85XkgRb,spotify:track:5ry2OE6R2zPQFDO85XkgRb,https://api.spotify.com/v1/tracks/5ry2OE6R2zPQFDO85XkgRb,https://api.spotify.com/v1/audio-analysis/5ry2OE6R2zPQFDO85XkgRb,205427,4
0.767,0.438,7,-8.726,0,0.29,0.181,0,0.142,0.381,86.975,audio_features,37Nqx7iavZpotJSDXZWbJ3,spotify:track:37Nqx7iavZpotJSDXZWbJ3,https://api.spotify.com/v1/tracks/37Nqx7iavZpotJSDXZWbJ3,https://api.spotify.com/v1/audio-analysis/37Nqx7iavZpotJSDXZWbJ3,221980,4
0.506,0.745,1,-6.041,1,0.332,0.0594,0,0.373,0.284,161.798,audio_features,25ypHCQpDX2nrDFly7eZLZ,spotify:track:25ypHCQpDX2nrDFly7eZLZ,https://api.spotify.com/v1/tracks/25ypHCQpDX2nrDFly7eZLZ,https://api.spotify.com/v1/audio-analysis/25ypHCQpDX2nrDFly7eZLZ,192947,4
0.55,0.596,7,-8.214,1,0.134,0.162,0.00481,0.0805,0.253,165.736,audio_features,7p4vHnYXkxlzvfePJVpcTr,spotify:track:7p4vHnYXkxlzvfePJVpcTr,https://api.spotify.com/v1/tracks/7p4vHnYXkxlzvfePJVpcTr,https://api.spotify.com/v1/audio-analysis/7p4vHnYXkxlzvfePJVpcTr,297404,4
0.8,0.545,1,-7.002,0,0.127,0.00369,0.000461,0.0445,0.294,119.954,audio_features,0zo4aX57COch7Wh3NRImTM,spotify:track:0zo4aX57COch7Wh3NRImTM,https://api.spotify.com/v1/tracks/0zo4aX57COch7Wh3NRImTM,https://api.spotify.com/v1/audio-analysis/0zo4aX57COch7Wh3NRImTM,269840,4
0.863,0.615,5,-5.875,0,0.0392,0.242,0.00749,0.113,0.315,110.054,audio_features,7Dj5qxfo9DmBCPMUYZFLxE,spotify:track:7Dj5qxfo9DmBCPMUYZFLxE,https://api.spotify.com/v1/tracks/7Dj5qxfo9DmBCPMUYZFLxE,https://api.spotify.com/v1/audio-analysis/7Dj5qxfo9DmBCPMUYZFLxE,202667,4
0.76,0.579,0,-7.374,1,0.0567,0.0127,0.00344,0.106,0.129,100.011,audio_features,4j3GWI86JvSaF0BLdmgcfF,spotify:track:4j3GWI86JvSaF0BLdmgcfF,https://api.spotify.com/v1/tracks/4j3GWI86JvSaF0BLdmgcfF,https://api.spotify.com/v1/audio-analysis/4j3GWI86JvSaF0BLdmgcfF,213600,4
0.472,0.619,7,-9.512,1,0.0717,0.0592,0.00019,0.575,0.353,80.242,audio_features,4OfESCGOUVZMuGvppCU51j,spotify:track:4OfESCGOUVZMuGvppCU51j,https://api.spotify.com/v1/tracks/4OfESCGOUVZMuGvppCU51j,https://api.spotify.com/v1/audio-analysis/4OfESCGOUVZMuGvppCU51j,207067,4
0.589,0.639,5,-7.558,0,0.111,0.0565,0,0.0623,0.346,97.077,audio_features,0kErPGykp7EJo7L5fx8YjB,spotify:track:0kErPGykp7EJo7L5fx8YjB,https://api.spotify.com/v1/tracks/0kErPGykp7EJo7L5fx8YjB,https://api.spotify.com/v1/audio-analysis/0kErPGykp7EJo7L5fx8YjB,219740,4
0.541,0.674,1,-7.04,0,0.0841,0.00649,9.76e-05,0.235,0.123,103.139,audio_features,0YsGMHid6sFq5PcToe3JZE,spotify:track:0YsGMHid6sFq5PcToe3JZE,https://api.spotify.com/v1/tracks/0YsGMHid6sFq5PcToe3JZE,https://api.spotify.com/v1/audio-analysis/0YsGMHid6sFq5PcToe3JZE,317293,4
0.712,0.463,1,-9.33,0,0.143,0.152,0,0.642,0.593,80.029,audio_features,3x4I4nRuZp5NdtGvCPw6Ms,spotify:track:3x4I4nRuZp5NdtGvCPw6Ms,https://api.spotify.com/v1/tracks/3x4I4nRuZp5NdtGvCPw6Ms,https://api.spotify.com/v1/audio-analysis/3x4I4nRuZp5NdtGvCPw6Ms,180675,4
0.701,0.591,0,-6.646,1,0.0301,0.0979,2.53e-05,0.551,0.423,98.056,audio_features,6YuFv5d7iGeNnFMu6xphZl,spotify:track:6YuFv5d7iGeNnFMu6xphZl,https://api.spotify.com/v1/tracks/6YuFv5d7iGeNnFMu6xphZl,https://api.spotify.com/v1/audio-analysis/6YuFv5d7iGeNnFMu6xphZl,252013,4
0.664,0.447,6,-7.272,0,0.289,0.112,0,0.091,0.659,83.138,audio_features,5cc9Zbfp9u10sfJeKZ3h16,spotify:track:5cc9Zbfp9u10sfJeKZ3h16,https://api.spotify.com/v1/tracks/5cc9Zbfp9u10sfJeKZ3h16,https://api.spotify.com/v1/audio-analysis/5cc9Zbfp9u10sfJeKZ3h16,234215,4
0.489,0.694,5,-9.586,0,0.246,0.156,0.0289,0.145,0.579,130.021,audio_features,3hyyG3Rm7DdmDwG2ZHfxFR,spotify:track:3hyyG3Rm7DdmDwG2ZHfxFR,https://api.spotify.com/v1/tracks/3hyyG3Rm7DdmDwG2ZHfxFR,https://api.spotify.com/v1/audio-analysis/3hyyG3Rm7DdmDwG2ZHfxFR,210673,4
0.745,0.353,1,-10.614,1,0.0983,0.174,0.00662,0.118,0.598,160.111,audio_features,0WtDGnWL2KrMCk0mI1Gpwz,spotify:track:0WtDGnWL2KrMCk0mI1Gpwz,https://api.spotify.com/v1/tracks/0WtDGnWL2KrMCk0mI1Gpwz,https://api.spotify.com/v1/audio-analysis/0WtDGnWL2KrMCk0mI1Gpwz,326933,4
0.612,0.729,1,-9.802,1,0.189,0.09,0.0275,0.332,0.391,116.33,audio_features,4B2SZCQNf9uTee0pPO4cD7,spotify:track:4B2SZCQNf9uTee0pPO4cD7,https://api.spotify.com/v1/tracks/4B2SZCQNf9uTee0pPO4cD7,https://api.spotify.com/v1/audio-analysis/4B2SZCQNf9uTee0pPO4cD7,231746,4
0.59,0.446,0,-12.759,0,0.0731,0.621,0.00235,0.0731,0.399,140.081,audio_features,1wYIv0ySOwjMFWLOtrgtbo,spotify:track:1wYIv0ySOwjMFWLOtrgtbo,https://api.spotify.com/v1/tracks/1wYIv0ySOwjMFWLOtrgtbo,https://api.spotify.com/v1/audio-analysis/1wYIv0ySOwjMFWLOtrgtbo,73387,4
0.839,0.655,9,-5.793,1,0.049,0.161,0.00026,0.153,0.754,123.004,audio_features,25Olcsu6q4zxwASmTuUA8R,spotify:track:25Olcsu6q4zxwASmTuUA8R,https://api.spotify.com/v1/tracks/25Olcsu6q4zxwASmTuUA8R,https://api.spotify.com/v1/audio-analysis/25Olcsu6q4zxwASmTuUA8R,218400,3
0.67,0.887,11,-4.121,0,0.231,0.146,0,0.271,0.489,87.481,audio_features,42d65HLPpUBlMaKeaMt3FX,spotify:track:42d65HLPpUBlMaKeaMt3FX,https://api.spotify.com/v1/tracks/42d65HLPpUBlMaKeaMt3FX,https://api.spotify.com/v1/audio-analysis/42d65HLPpUBlMaKeaMt3FX,203053,4
0.545,0.442,5,-12.111,1,0.0352,0.0104,0.0271,0.0664,0.242,118.073,audio_features,4AFsRbaLKRWo3dDtjDFA2V,spotify:track:4AFsRbaLKRWo3dDtjDFA2V,https://api.spotify.com/v1/tracks/4AFsRbaLKRWo3dDtjDFA2V,https://api.spotify.com/v1/audio-analysis/4AFsRbaLKRWo3dDtjDFA2V,379227,3
0.663,0.702,7,-7.192,1,0.0336,0.147,0.0218,0.214,0.391,89.98,audio_features,6Lj4RhwPsVfMn7tsA5i8jW,spotify:track:6Lj4RhwPsVfMn7tsA5i8jW,https://api.spotify.com/v1/tracks/6Lj4RhwPsVfMn7tsA5i8jW,https://api.spotify.com/v1/audio-analysis/6Lj4RhwPsVfMn7tsA5i8jW,181667,4
0.689,0.444,6,-7.152,0,0.319,0.119,0,0.111,0.661,83.009,audio_features,0BoWVJUFru3oEaU2N1GCyc,spotify:track:0BoWVJUFru3oEaU2N1GCyc,https://api.spotify.com/v1/tracks/0BoWVJUFru3oEaU2N1GCyc,https://api.spotify.com/v1/audio-analysis/0BoWVJUFru3oEaU2N1GCyc,234215,4
0.667,0.873,10,-5.605,1,0.314,0.124,0,0.0725,0.799,81.052,audio_features,7xTY3rJMgj0nh6OOPHgsLw,spotify:track:7xTY3rJMgj0nh6OOPHgsLw,https://api.spotify.com/v1/tracks/7xTY3rJMgj0nh6OOPHgsLw,https://api.spotify.com/v1/audio-analysis/7xTY3rJMgj0nh6OOPHgsLw,217104,4
0.736,0.708,8,-6.093,1,0.0617,0.00947,0,0.128,0.499,100.049,audio_features,5rhneBPYMdfbeapETTW0vT,spotify:track:5rhneBPYMdfbeapETTW0vT,https://api.spotify.com/v1/tracks/5rhneBPYMdfbeapETTW0vT,https://api.spotify.com/v1/audio-analysis/5rhneBPYMdfbeapETTW0vT,190907,4
0.59,0.541,6,-8.818,1,0.0388,0.0448,6.4e-06,0.122,0.335,132.952,audio_features,6Wkehibq4hvtIoO75H43OR,spotify:track:6Wkehibq4hvtIoO75H43OR,https://api.spotify.com/v1/tracks/6Wkehibq4hvtIoO75H43OR,https://api.spotify.com/v1/audio-analysis/6Wkehibq4hvtIoO75H43OR,209473,4
0.587,0.694,7,-6.374,0,0.0389,0.0109,0,0.0709,0.183,79.977,audio_features,3KcCk69jf4cp7eGeWQMilE,spotify:track:3KcCk69jf4cp7eGeWQMilE,https://api.spotify.com/v1/tracks/3KcCk69jf4cp7eGeWQMilE,https://api.spotify.com/v1/audio-analysis/3KcCk69jf4cp7eGeWQMilE,219840,4
0.612,0.727,5,-5.396,1,0.0673,0.214,1.16e-06,0.456,0.501,164.023,audio_features,6ajiOUVtxRjYcf1EvBDoV4,spotify:track:6ajiOUVtxRjYcf1EvBDoV4,https://api.spotify.com/v1/tracks/6ajiOUVtxRjYcf1EvBDoV4,https://api.spotify.com/v1/audio-analysis/6ajiOUVtxRjYcf1EvBDoV4,392600,4
0.785,0.727,10,-4.967,1,0.0493,0.151,0,0.137,0.672,102.001,audio_features,1SdqlTmK9P97PntBQrtf85,spotify:track:1SdqlTmK9P97PntBQrtf85,https://api.spotify.com/v1/tracks/1SdqlTmK9P97PntBQrtf85,https://api.spotify.com/v1/audio-analysis/1SdqlTmK9P97PntBQrtf85,226547,4
0.854,0.463,5,-6.159,1,0.137,0.117,0,0.354,0.549,120.024,audio_features,0b9oOr2ZgvyQu88wzixux9,spotify:track:0b9oOr2ZgvyQu88wzixux9,https://api.spotify.com/v1/tracks/0b9oOr2ZgvyQu88wzixux9,https://api.spotify.com/v1/audio-analysis/0b9oOr2ZgvyQu88wzixux9,225773,4
0.877,0.445,3,-11.01,1,0.548,0.324,0,0.116,0.852,148.936,audio_features,1O9XLPG67dHptqmOPv578s,spotify:track:1O9XLPG67dHptqmOPv578s,https://api.spotify.com/v1/tracks/1O9XLPG67dHptqmOPv578s,https://api.spotify.com/v1/audio-analysis/1O9XLPG67dHptqmOPv578s,165267,4
0.27,0.667,1,-10.742,0,0.047,0.0538,0.159,0.128,0.162,74.733,audio_features,7c5F8o848t9Nal1IN5QH1P,spotify:track:7c5F8o848t9Nal1IN5QH1P,https://api.spotify.com/v1/tracks/7c5F8o848t9Nal1IN5QH1P,https://api.spotify.com/v1/audio-analysis/7c5F8o848t9Nal1IN5QH1P,344143,4
